runname=input_Earth 
layers_found=[silicate,iron] 
phases_found=[pd,pv,ppv,liquid,solid] 
ir_comp_layer=[0,5678] 
ir_phase_layer=[0,1238,5295,10270] 
glob_variab=[[128000000000.0, 4.2, 0.99, 2.1, 2e-05, 3, 3516.34, 1.3347850228117743e-05, 0.7459369579289227, 215373834693.77478, 219528819215.5574, 1, 1, 0, 1265.0],[169650000000.0, 4, 1, 1.4, 2e-05, 3, 3868.6235, 6.639267439902973e-06, 0.5977350803215429, 573403318632.4905, 578673568035.1329, 1, 1, 0, 1265.0],[324500000000.0, 3.3, 1.48, 1.4, 2e-05, 2.1, 4260.0, 8.114115062319741e-06, 0.9714644807972537, 767621201686.7317, 781843694922.8562, 1, 1, 0, 1265.0],[145520000000.0, 4.125, 2.1664000000000003, 0.644, 4e-05, 3, 6129.200000000001, 5.071781924046409e-06, 1.3906064461387704, 1185539027717.2808, 1231726587225.441, 1, 1, 0, 840.0],[207090000000.0, 5.64, 1.6, 0.92, 4e-05, 3, 7399.7484, 7.186760549386661e-06, 0.9451304579076872, 2206278268426.024, 2290378904830.522, 10.760757003919487, 3495833.023854817, 1, 840.0]] 
i_g_change=11453 
i,r,rho,m,g,P,T,alpha,gamma,T_melt_Fe,Kt,Ks 
9291,1703521.921628,11896.053104,2.566204e+23,5.901836,3.030703e+11,5331.732596,5.470949e-06,1.413407,5294.967257,1.160930e+12,1.114962e+12 
9292,1703025.848807,11896.409945,2.564053e+23,5.900324,3.031051e+11,5331.958647,5.470457e-06,1.413380,5295.242784,1.161012e+12,1.115043e+12 
9293,1702529.775986,11896.766691,2.561902e+23,5.898812,3.031400e+11,5332.184635,5.469965e-06,1.413352,5295.518220,1.161094e+12,1.115125e+12 
9294,1702033.703166,11897.123341,2.559753e+23,5.897300,3.031748e+11,5332.410562,5.469473e-06,1.413325,5295.793565,1.161176e+12,1.115207e+12 
9295,1701537.630345,11897.479896,2.557605e+23,5.895788,3.032096e+11,5332.636427,5.468981e-06,1.413298,5296.068819,1.161258e+12,1.115289e+12 
9296,1701041.557524,11897.836355,2.555459e+23,5.894275,3.032444e+11,5332.862230,5.468490e-06,1.413271,5296.343982,1.161340e+12,1.115370e+12 
9297,1700545.484703,11898.192720,2.553313e+23,5.892763,3.032791e+11,5333.087971,5.467998e-06,1.413243,5296.619054,1.161422e+12,1.115452e+12 
9298,1700049.411882,11898.548989,2.551169e+23,5.891251,3.033139e+11,5333.313650,5.467507e-06,1.413216,5296.894035,1.161504e+12,1.115534e+12 
9299,1699553.339061,11898.905163,2.549026e+23,5.889739,3.033487e+11,5333.539267,5.467016e-06,1.413189,5297.168926,1.161586e+12,1.115615e+12 
9300,1699057.266240,11899.261242,2.546884e+23,5.888226,3.033835e+11,5333.764823,5.466525e-06,1.413162,5297.443725,1.161668e+12,1.115697e+12 
9301,1698561.193419,11899.617225,2.544743e+23,5.886714,3.034182e+11,5333.990316,5.466035e-06,1.413134,5297.718434,1.161750e+12,1.115779e+12 
9302,1698065.120598,11899.973113,2.542603e+23,5.885202,3.034530e+11,5334.215748,5.465544e-06,1.413107,5297.993051,1.161832e+12,1.115860e+12 
9303,1697569.047777,11900.328906,2.540465e+23,5.883689,3.034877e+11,5334.441118,5.465054e-06,1.413080,5298.267578,1.161914e+12,1.115942e+12 
9304,1697072.974956,11900.684604,2.538328e+23,5.882177,3.035224e+11,5334.666425,5.464564e-06,1.413053,5298.542015,1.161996e+12,1.116023e+12 
9305,1696576.902135,11901.040206,2.536192e+23,5.880664,3.035571e+11,5334.891671,5.464074e-06,1.413026,5298.816360,1.162077e+12,1.116105e+12 
9306,1696080.829314,11901.395714,2.534057e+23,5.879152,3.035919e+11,5335.116855,5.463585e-06,1.412998,5299.090615,1.162159e+12,1.116186e+12 
9307,1695584.756493,11901.751126,2.531923e+23,5.877639,3.036266e+11,5335.341977,5.463095e-06,1.412971,5299.364778,1.162241e+12,1.116268e+12 
9308,1695088.683672,11902.106442,2.529791e+23,5.876127,3.036613e+11,5335.567038,5.462606e-06,1.412944,5299.638852,1.162323e+12,1.116349e+12 
9309,1694592.610851,11902.461664,2.527659e+23,5.874614,3.036959e+11,5335.792036,5.462117e-06,1.412917,5299.912834,1.162405e+12,1.116431e+12 
9310,1694096.538030,11902.816790,2.525529e+23,5.873102,3.037306e+11,5336.016973,5.461628e-06,1.412890,5300.186726,1.162486e+12,1.116512e+12 
9311,1693600.465209,11903.171821,2.523400e+23,5.871589,3.037653e+11,5336.241847,5.461139e-06,1.412863,5300.460527,1.162568e+12,1.116594e+12 
9312,1693104.392388,11903.526757,2.521273e+23,5.870076,3.038000e+11,5336.466660,5.460651e-06,1.412835,5300.734238,1.162650e+12,1.116675e+12 
9313,1692608.319567,11903.881598,2.519146e+23,5.868564,3.038346e+11,5336.691411,5.460163e-06,1.412808,5301.007857,1.162731e+12,1.116757e+12 
9314,1692112.246746,11904.236343,2.517021e+23,5.867051,3.038693e+11,5336.916100,5.459674e-06,1.412781,5301.281387,1.162813e+12,1.116838e+12 
9315,1691616.173925,11904.590993,2.514897e+23,5.865538,3.039039e+11,5337.140728,5.459187e-06,1.412754,5301.554825,1.162895e+12,1.116919e+12 
9316,1691120.101104,11904.945548,2.512773e+23,5.864025,3.039386e+11,5337.365293,5.458699e-06,1.412727,5301.828174,1.162976e+12,1.117001e+12 
9317,1690624.028283,11905.300008,2.510652e+23,5.862513,3.039732e+11,5337.589797,5.458211e-06,1.412700,5302.101431,1.163058e+12,1.117082e+12 
9318,1690127.955462,11905.654373,2.508531e+23,5.861000,3.040078e+11,5337.814238,5.457724e-06,1.412673,5302.374598,1.163139e+12,1.117163e+12 
9319,1689631.882641,11906.008642,2.506412e+23,5.859487,3.040424e+11,5338.038618,5.457237e-06,1.412646,5302.647675,1.163221e+12,1.117245e+12 
9320,1689135.809820,11906.362816,2.504293e+23,5.857974,3.040770e+11,5338.262936,5.456750e-06,1.412619,5302.920661,1.163303e+12,1.117326e+12 
9321,1688639.736999,11906.716895,2.502176e+23,5.856461,3.041116e+11,5338.487192,5.456263e-06,1.412592,5303.193557,1.163384e+12,1.117407e+12 
9322,1688143.664178,11907.070879,2.500060e+23,5.854948,3.041462e+11,5338.711386,5.455776e-06,1.412565,5303.466362,1.163466e+12,1.117488e+12 
9323,1687647.591357,11907.424767,2.497945e+23,5.853435,3.041808e+11,5338.935519,5.455290e-06,1.412538,5303.739077,1.163547e+12,1.117569e+12 
9324,1687151.518536,11907.778561,2.495832e+23,5.851923,3.042154e+11,5339.159590,5.454804e-06,1.412511,5304.011701,1.163629e+12,1.117651e+12 
9325,1686655.445715,11908.132259,2.493720e+23,5.850410,3.042499e+11,5339.383598,5.454318e-06,1.412483,5304.284235,1.163710e+12,1.117732e+12 
9326,1686159.372894,11908.485861,2.491608e+23,5.848897,3.042845e+11,5339.607545,5.453832e-06,1.412456,5304.556678,1.163791e+12,1.117813e+12 
9327,1685663.300073,11908.839369,2.489498e+23,5.847384,3.043190e+11,5339.831430,5.453346e-06,1.412429,5304.829032,1.163873e+12,1.117894e+12 
9328,1685167.227252,11909.192782,2.487389e+23,5.845870,3.043536e+11,5340.055254,5.452861e-06,1.412402,5305.101294,1.163954e+12,1.117975e+12 
9329,1684671.154431,11909.546099,2.485282e+23,5.844357,3.043881e+11,5340.279015,5.452375e-06,1.412375,5305.373467,1.164036e+12,1.118056e+12 
9330,1684175.081610,11909.899321,2.483175e+23,5.842844,3.044226e+11,5340.502715,5.451890e-06,1.412349,5305.645549,1.164117e+12,1.118137e+12 
9331,1683679.008789,11910.252448,2.481070e+23,5.841331,3.044571e+11,5340.726353,5.451405e-06,1.412322,5305.917541,1.164198e+12,1.118218e+12 
9332,1683182.935968,11910.605480,2.478966e+23,5.839818,3.044917e+11,5340.949929,5.450921e-06,1.412295,5306.189443,1.164279e+12,1.118299e+12 
9333,1682686.863147,11910.958416,2.476863e+23,5.838305,3.045262e+11,5341.173443,5.450436e-06,1.412268,5306.461254,1.164361e+12,1.118380e+12 
9334,1682190.790326,11911.311258,2.474761e+23,5.836792,3.045606e+11,5341.396895,5.449952e-06,1.412241,5306.732976,1.164442e+12,1.118461e+12 
9335,1681694.717505,11911.664004,2.472661e+23,5.835278,3.045951e+11,5341.620286,5.449467e-06,1.412214,5307.004607,1.164523e+12,1.118542e+12 
9336,1681198.644684,11912.016655,2.470561e+23,5.833765,3.046296e+11,5341.843614,5.448984e-06,1.412187,5307.276148,1.164605e+12,1.118623e+12 
9337,1680702.571863,11912.369211,2.468463e+23,5.832252,3.046641e+11,5342.066881,5.448500e-06,1.412160,5307.547598,1.164686e+12,1.118704e+12 
9338,1680206.499042,11912.721671,2.466366e+23,5.830739,3.046985e+11,5342.290087,5.448016e-06,1.412133,5307.818959,1.164767e+12,1.118785e+12 
9339,1679710.426221,11913.074037,2.464270e+23,5.829225,3.047330e+11,5342.513230,5.447533e-06,1.412106,5308.090229,1.164848e+12,1.118866e+12 
9340,1679214.353400,11913.426307,2.462175e+23,5.827712,3.047674e+11,5342.736311,5.447049e-06,1.412079,5308.361410,1.164929e+12,1.118947e+12 
9341,1678718.280579,11913.778482,2.460082e+23,5.826199,3.048019e+11,5342.959331,5.446566e-06,1.412052,5308.632500,1.165010e+12,1.119027e+12 
9342,1678222.207758,11914.130562,2.457989e+23,5.824685,3.048363e+11,5343.182289,5.446084e-06,1.412025,5308.903500,1.165091e+12,1.119108e+12 
9343,1677726.134937,11914.482547,2.455898e+23,5.823172,3.048707e+11,5343.405185,5.445601e-06,1.411999,5309.174410,1.165173e+12,1.119189e+12 
9344,1677230.062116,11914.834436,2.453808e+23,5.821658,3.049051e+11,5343.628020,5.445118e-06,1.411972,5309.445230,1.165254e+12,1.119270e+12 
9345,1676733.989295,11915.186231,2.451719e+23,5.820145,3.049395e+11,5343.850792,5.444636e-06,1.411945,5309.715960,1.165335e+12,1.119351e+12 
9346,1676237.916474,11915.537930,2.449632e+23,5.818631,3.049739e+11,5344.073503,5.444154e-06,1.411918,5309.986600,1.165416e+12,1.119431e+12 
9347,1675741.843653,11915.889534,2.447545e+23,5.817118,3.050083e+11,5344.296152,5.443672e-06,1.411891,5310.257151,1.165497e+12,1.119512e+12 
9348,1675245.770832,11916.241043,2.445460e+23,5.815604,3.050427e+11,5344.518739,5.443190e-06,1.411864,5310.527611,1.165578e+12,1.119593e+12 
9349,1674749.698011,11916.592457,2.443376e+23,5.814091,3.050771e+11,5344.741265,5.442709e-06,1.411838,5310.797981,1.165659e+12,1.119673e+12 
9350,1674253.625190,11916.943776,2.441293e+23,5.812577,3.051115e+11,5344.963728,5.442228e-06,1.411811,5311.068261,1.165740e+12,1.119754e+12 
9351,1673757.552369,11917.294999,2.439211e+23,5.811064,3.051458e+11,5345.186130,5.441746e-06,1.411784,5311.338451,1.165821e+12,1.119835e+12 
9352,1673261.479548,11917.646128,2.437130e+23,5.809550,3.051802e+11,5345.408470,5.441265e-06,1.411757,5311.608552,1.165901e+12,1.119915e+12 
9353,1672765.406727,11917.997161,2.435051e+23,5.808036,3.052145e+11,5345.630749,5.440785e-06,1.411730,5311.878563,1.165982e+12,1.119996e+12 
9354,1672269.333906,11918.348099,2.432972e+23,5.806523,3.052488e+11,5345.852965,5.440304e-06,1.411704,5312.148483,1.166063e+12,1.120077e+12 
9355,1671773.261085,11918.698942,2.430895e+23,5.805009,3.052832e+11,5346.075120,5.439824e-06,1.411677,5312.418314,1.166144e+12,1.120157e+12 
9356,1671277.188264,11919.049690,2.428819e+23,5.803495,3.053175e+11,5346.297213,5.439343e-06,1.411650,5312.688055,1.166225e+12,1.120238e+12 
9357,1670781.115443,11919.400342,2.426745e+23,5.801982,3.053518e+11,5346.519244,5.438863e-06,1.411623,5312.957707,1.166306e+12,1.120318e+12 
9358,1670285.042622,11919.750900,2.424671e+23,5.800468,3.053861e+11,5346.741214,5.438384e-06,1.411597,5313.227268,1.166386e+12,1.120399e+12 
9359,1669788.969801,11920.101362,2.422598e+23,5.798954,3.054204e+11,5346.963122,5.437904e-06,1.411570,5313.496740,1.166467e+12,1.120479e+12 
9360,1669292.896980,11920.451729,2.420527e+23,5.797440,3.054547e+11,5347.184968,5.437424e-06,1.411543,5313.766122,1.166548e+12,1.120560e+12 
9361,1668796.824159,11920.802001,2.418457e+23,5.795926,3.054890e+11,5347.406752,5.436945e-06,1.411517,5314.035415,1.166629e+12,1.120640e+12 
9362,1668300.751338,11921.152178,2.416388e+23,5.794413,3.055232e+11,5347.628475,5.436466e-06,1.411490,5314.304617,1.166709e+12,1.120721e+12 
9363,1667804.678517,11921.502260,2.414320e+23,5.792899,3.055575e+11,5347.850135,5.435987e-06,1.411463,5314.573730,1.166790e+12,1.120801e+12 
9364,1667308.605696,11921.852247,2.412254e+23,5.791385,3.055917e+11,5348.071734,5.435508e-06,1.411436,5314.842754,1.166871e+12,1.120881e+12 
9365,1666812.532875,11922.202139,2.410188e+23,5.789871,3.056260e+11,5348.293272,5.435030e-06,1.411410,5315.111687,1.166951e+12,1.120962e+12 
9366,1666316.460054,11922.551935,2.408124e+23,5.788357,3.056602e+11,5348.514747,5.434551e-06,1.411383,5315.380531,1.167032e+12,1.121042e+12 
9367,1665820.387233,11922.901637,2.406061e+23,5.786843,3.056945e+11,5348.736161,5.434073e-06,1.411356,5315.649286,1.167113e+12,1.121122e+12 
9368,1665324.314412,11923.251243,2.403999e+23,5.785329,3.057287e+11,5348.957513,5.433595e-06,1.411330,5315.917951,1.167193e+12,1.121203e+12 
9369,1664828.241591,11923.600754,2.401938e+23,5.783815,3.057629e+11,5349.178804,5.433117e-06,1.411303,5316.186526,1.167274e+12,1.121283e+12 
9370,1664332.168770,11923.950170,2.399879e+23,5.782301,3.057971e+11,5349.400032,5.432640e-06,1.411277,5316.455012,1.167354e+12,1.121363e+12 
9371,1663836.095950,11924.299491,2.397820e+23,5.780787,3.058313e+11,5349.621199,5.432162e-06,1.411250,5316.723408,1.167435e+12,1.121443e+12 
9372,1663340.023129,11924.648717,2.395763e+23,5.779273,3.058655e+11,5349.842304,5.431685e-06,1.411223,5316.991715,1.167515e+12,1.121524e+12 
9373,1662843.950308,11924.997847,2.393707e+23,5.777759,3.058997e+11,5350.063348,5.431208e-06,1.411197,5317.259932,1.167596e+12,1.121604e+12 
9374,1662347.877487,11925.346883,2.391652e+23,5.776245,3.059339e+11,5350.284329,5.430731e-06,1.411170,5317.528060,1.167676e+12,1.121684e+12 
9375,1661851.804666,11925.695824,2.389598e+23,5.774731,3.059680e+11,5350.505250,5.430255e-06,1.411143,5317.796098,1.167757e+12,1.121764e+12 
9376,1661355.731845,11926.044669,2.387546e+23,5.773217,3.060022e+11,5350.726108,5.429778e-06,1.411117,5318.064047,1.167837e+12,1.121844e+12 
9377,1660859.659024,11926.393419,2.385494e+23,5.771703,3.060363e+11,5350.946904,5.429302e-06,1.411090,5318.331906,1.167918e+12,1.121925e+12 
9378,1660363.586203,11926.742075,2.383444e+23,5.770188,3.060705e+11,5351.167639,5.428826e-06,1.411064,5318.599676,1.167998e+12,1.122005e+12 
9379,1659867.513382,11927.090635,2.381395e+23,5.768674,3.061046e+11,5351.388313,5.428350e-06,1.411037,5318.867357,1.168078e+12,1.122085e+12 
9380,1659371.440561,11927.439100,2.379347e+23,5.767160,3.061387e+11,5351.608924,5.427874e-06,1.411011,5319.134948,1.168159e+12,1.122165e+12 
9381,1658875.367740,11927.787470,2.377300e+23,5.765646,3.061729e+11,5351.829474,5.427398e-06,1.410984,5319.402450,1.168239e+12,1.122245e+12 
9382,1658379.294919,11928.135745,2.375255e+23,5.764132,3.062070e+11,5352.049962,5.426923e-06,1.410958,5319.669863,1.168319e+12,1.122325e+12 
9383,1657883.222098,11928.483924,2.373210e+23,5.762617,3.062411e+11,5352.270388,5.426448e-06,1.410931,5319.937186,1.168400e+12,1.122405e+12 
9384,1657387.149277,11928.832009,2.371167e+23,5.761103,3.062752e+11,5352.490753,5.425973e-06,1.410905,5320.204420,1.168480e+12,1.122485e+12 
9385,1656891.076456,11929.179999,2.369125e+23,5.759589,3.063093e+11,5352.711056,5.425498e-06,1.410878,5320.471565,1.168560e+12,1.122565e+12 
9386,1656395.003635,11929.527893,2.367084e+23,5.758074,3.063433e+11,5352.931297,5.425023e-06,1.410852,5320.738620,1.168641e+12,1.122645e+12 
9387,1655898.930814,11929.875693,2.365044e+23,5.756560,3.063774e+11,5353.151477,5.424549e-06,1.410825,5321.005586,1.168721e+12,1.122725e+12 
9388,1655402.857993,11930.223397,2.363006e+23,5.755046,3.064115e+11,5353.371595,5.424074e-06,1.410799,5321.272463,1.168801e+12,1.122805e+12 
9389,1654906.785172,11930.571006,2.360968e+23,5.753531,3.064455e+11,5353.591651,5.423600e-06,1.410772,5321.539251,1.168881e+12,1.122885e+12 
9390,1654410.712351,11930.918521,2.358932e+23,5.752017,3.064796e+11,5353.811646,5.423126e-06,1.410746,5321.805950,1.168961e+12,1.122965e+12 
9391,1653914.639530,11931.265940,2.356897e+23,5.750503,3.065136e+11,5354.031579,5.422653e-06,1.410719,5322.072559,1.169041e+12,1.123044e+12 
9392,1653418.566709,11931.613264,2.354863e+23,5.748988,3.065476e+11,5354.251450,5.422179e-06,1.410693,5322.339080,1.169122e+12,1.123124e+12 
9393,1652922.493888,11931.960493,2.352830e+23,5.747474,3.065817e+11,5354.471260,5.421706e-06,1.410666,5322.605511,1.169202e+12,1.123204e+12 
9394,1652426.421067,11932.307627,2.350798e+23,5.745959,3.066157e+11,5354.691008,5.421233e-06,1.410640,5322.871853,1.169282e+12,1.123284e+12 
9395,1651930.348246,11932.654666,2.348768e+23,5.744445,3.066497e+11,5354.910694,5.420760e-06,1.410613,5323.138106,1.169362e+12,1.123364e+12 
9396,1651434.275425,11933.001610,2.346739e+23,5.742930,3.066837e+11,5355.130318,5.420287e-06,1.410587,5323.404270,1.169442e+12,1.123443e+12 
9397,1650938.202604,11933.348459,2.344710e+23,5.741416,3.067177e+11,5355.349881,5.419814e-06,1.410561,5323.670345,1.169522e+12,1.123523e+12 
9398,1650442.129783,11933.695213,2.342683e+23,5.739901,3.067517e+11,5355.569383,5.419342e-06,1.410534,5323.936331,1.169602e+12,1.123603e+12 
9399,1649946.056962,11934.041871,2.340658e+23,5.738387,3.067856e+11,5355.788822,5.418870e-06,1.410508,5324.202228,1.169682e+12,1.123683e+12 
9400,1649449.984141,11934.388435,2.338633e+23,5.736872,3.068196e+11,5356.008200,5.418398e-06,1.410481,5324.468035,1.169762e+12,1.123762e+12 
9401,1648953.911320,11934.734904,2.336609e+23,5.735357,3.068536e+11,5356.227516,5.417926e-06,1.410455,5324.733754,1.169842e+12,1.123842e+12 
9402,1648457.838499,11935.081277,2.334587e+23,5.733843,3.068875e+11,5356.446771,5.417454e-06,1.410429,5324.999384,1.169922e+12,1.123921e+12 
9403,1647961.765678,11935.427556,2.332566e+23,5.732328,3.069215e+11,5356.665964,5.416982e-06,1.410402,5325.264925,1.170002e+12,1.124001e+12 
9404,1647465.692857,11935.773739,2.330546e+23,5.730814,3.069554e+11,5356.885095,5.416511e-06,1.410376,5325.530377,1.170081e+12,1.124081e+12 
9405,1646969.620036,11936.119828,2.328527e+23,5.729299,3.069893e+11,5357.104165,5.416040e-06,1.410350,5325.795740,1.170161e+12,1.124160e+12 
9406,1646473.547215,11936.465821,2.326509e+23,5.727784,3.070233e+11,5357.323173,5.415569e-06,1.410323,5326.061015,1.170241e+12,1.124240e+12 
9407,1645977.474394,11936.811720,2.324493e+23,5.726270,3.070572e+11,5357.542120,5.415098e-06,1.410297,5326.326200,1.170321e+12,1.124319e+12 
9408,1645481.401573,11937.157523,2.322477e+23,5.724755,3.070911e+11,5357.761005,5.414628e-06,1.410271,5326.591297,1.170401e+12,1.124399e+12 
9409,1644985.328752,11937.503231,2.320463e+23,5.723240,3.071250e+11,5357.979828,5.414157e-06,1.410244,5326.856304,1.170481e+12,1.124478e+12 
9410,1644489.255931,11937.848845,2.318450e+23,5.721725,3.071589e+11,5358.198589,5.413687e-06,1.410218,5327.121223,1.170560e+12,1.124558e+12 
9411,1643993.183110,11938.194363,2.316438e+23,5.720211,3.071927e+11,5358.417289,5.413217e-06,1.410192,5327.386053,1.170640e+12,1.124637e+12 
9412,1643497.110289,11938.539787,2.314427e+23,5.718696,3.072266e+11,5358.635928,5.412747e-06,1.410166,5327.650795,1.170720e+12,1.124717e+12 
9413,1643001.037468,11938.885115,2.312417e+23,5.717181,3.072605e+11,5358.854504,5.412277e-06,1.410139,5327.915447,1.170799e+12,1.124796e+12 
9414,1642504.964647,11939.230348,2.310409e+23,5.715666,3.072943e+11,5359.073019,5.411808e-06,1.410113,5328.180011,1.170879e+12,1.124876e+12 
9415,1642008.891826,11939.575486,2.308401e+23,5.714151,3.073282e+11,5359.291473,5.411339e-06,1.410087,5328.444486,1.170959e+12,1.124955e+12 
9416,1641512.819005,11939.920530,2.306395e+23,5.712637,3.073620e+11,5359.509865,5.410870e-06,1.410061,5328.708873,1.171038e+12,1.125034e+12 
9417,1641016.746184,11940.265478,2.304390e+23,5.711122,3.073959e+11,5359.728195,5.410401e-06,1.410034,5328.973170,1.171118e+12,1.125114e+12 
9418,1640520.673363,11940.610331,2.302386e+23,5.709607,3.074297e+11,5359.946464,5.409932e-06,1.410008,5329.237379,1.171198e+12,1.125193e+12 
9419,1640024.600542,11940.955089,2.300384e+23,5.708092,3.074635e+11,5360.164671,5.409463e-06,1.409982,5329.501500,1.171277e+12,1.125272e+12 
9420,1639528.527721,11941.299753,2.298382e+23,5.706577,3.074973e+11,5360.382816,5.408995e-06,1.409956,5329.765532,1.171357e+12,1.125352e+12 
9421,1639032.454900,11941.644321,2.296382e+23,5.705062,3.075311e+11,5360.600900,5.408527e-06,1.409929,5330.029475,1.171436e+12,1.125431e+12 
9422,1638536.382079,11941.988794,2.294382e+23,5.703547,3.075649e+11,5360.818922,5.408059e-06,1.409903,5330.293329,1.171516e+12,1.125510e+12 
9423,1638040.309258,11942.333172,2.292384e+23,5.702032,3.075987e+11,5361.036883,5.407591e-06,1.409877,5330.557095,1.171595e+12,1.125589e+12 
9424,1637544.236437,11942.677456,2.290387e+23,5.700517,3.076325e+11,5361.254782,5.407123e-06,1.409851,5330.820773,1.171675e+12,1.125669e+12 
9425,1637048.163616,11943.021644,2.288392e+23,5.699002,3.076662e+11,5361.472619,5.406656e-06,1.409825,5331.084362,1.171754e+12,1.125748e+12 
9426,1636552.090795,11943.365737,2.286397e+23,5.697487,3.077000e+11,5361.690395,5.406188e-06,1.409799,5331.347862,1.171834e+12,1.125827e+12 
9427,1636056.017974,11943.709736,2.284403e+23,5.695972,3.077337e+11,5361.908109,5.405721e-06,1.409772,5331.611274,1.171913e+12,1.125906e+12 
9428,1635559.945153,11944.053639,2.282411e+23,5.694457,3.077675e+11,5362.125762,5.405254e-06,1.409746,5331.874597,1.171993e+12,1.125985e+12 
9429,1635063.872332,11944.397447,2.280420e+23,5.692942,3.078012e+11,5362.343353,5.404788e-06,1.409720,5332.137832,1.172072e+12,1.126064e+12 
9430,1634567.799511,11944.741161,2.278430e+23,5.691427,3.078349e+11,5362.560883,5.404321e-06,1.409694,5332.400979,1.172151e+12,1.126143e+12 
9431,1634071.726690,11945.084779,2.276441e+23,5.689912,3.078687e+11,5362.778351,5.403855e-06,1.409668,5332.664037,1.172231e+12,1.126223e+12 
9432,1633575.653869,11945.428303,2.274453e+23,5.688397,3.079024e+11,5362.995757,5.403388e-06,1.409642,5332.927006,1.172310e+12,1.126302e+12 
9433,1633079.581048,11945.771731,2.272467e+23,5.686882,3.079361e+11,5363.213102,5.402922e-06,1.409616,5333.189888,1.172389e+12,1.126381e+12 
9434,1632583.508227,11946.115065,2.270481e+23,5.685367,3.079698e+11,5363.430385,5.402457e-06,1.409590,5333.452681,1.172469e+12,1.126460e+12 
9435,1632087.435406,11946.458303,2.268497e+23,5.683852,3.080035e+11,5363.647607,5.401991e-06,1.409564,5333.715385,1.172548e+12,1.126539e+12 
9436,1631591.362585,11946.801447,2.266514e+23,5.682337,3.080371e+11,5363.864767,5.401526e-06,1.409537,5333.978001,1.172627e+12,1.126618e+12 
9437,1631095.289764,11947.144495,2.264532e+23,5.680821,3.080708e+11,5364.081866,5.401060e-06,1.409511,5334.240529,1.172706e+12,1.126697e+12 
9438,1630599.216943,11947.487449,2.262551e+23,5.679306,3.081045e+11,5364.298903,5.400595e-06,1.409485,5334.502969,1.172785e+12,1.126775e+12 
9439,1630103.144122,11947.830308,2.260571e+23,5.677791,3.081381e+11,5364.515878,5.400130e-06,1.409459,5334.765320,1.172865e+12,1.126854e+12 
9440,1629607.071301,11948.173071,2.258593e+23,5.676276,3.081718e+11,5364.732792,5.399665e-06,1.409433,5335.027583,1.172944e+12,1.126933e+12 
9441,1629110.998480,11948.515740,2.256615e+23,5.674761,3.082054e+11,5364.949645,5.399201e-06,1.409407,5335.289758,1.173023e+12,1.127012e+12 
