a1,a2,a3,b1,b2,b3
-0.148198,0.517732,-0.618384,4.687092,-16.472898,19.461512
-0.148360,0.517325,-0.617944,4.692854,-16.455947,19.444037
-0.147408,0.518219,-0.619561,4.660321,-16.490670,19.502239
-0.148802,0.516937,-0.617282,4.707957,-16.444842,19.423136
-0.148202,0.515293,-0.616458,4.687896,-16.391014,19.396638
-0.149154,0.513307,-0.614278,4.720181,-16.322546,19.322195
-0.147326,0.515153,-0.617771,4.657625,-16.382865,19.439658
-0.148776,0.516857,-0.617845,4.707059,-16.436747,19.437984
-0.148282,0.518792,-0.618202,4.690576,-16.510802,19.456312
-0.148349,0.514783,-0.616794,4.691711,-16.368597,19.406099
-0.146738,0.517629,-0.622101,4.637092,-16.464668,19.585521
-0.148824,0.514174,-0.614511,4.708543,-16.353346,19.331767
-0.147220,0.517554,-0.619554,4.654220,-16.466028,19.500621
-0.148112,0.519802,-0.620304,4.684154,-16.542302,19.526108
-0.148472,0.513040,-0.614038,4.697389,-16.315516,19.314543
-0.148914,0.519728,-0.619654,4.711255,-16.539255,19.504460
-0.148286,0.518044,-0.618264,4.690579,-16.484275,19.457954
-0.147688,0.517795,-0.618751,4.670500,-16.479499,19.476489
-0.147319,0.516207,-0.617616,4.657480,-16.421804,19.436266
-0.148174,0.520670,-0.620965,4.686829,-16.572445,19.549135
-0.147709,0.515504,-0.616337,4.670705,-16.398279,19.393052
-0.148813,0.516011,-0.616167,4.707759,-16.415702,19.387231
-0.148497,0.516022,-0.616640,4.698113,-16.414873,19.401609
-0.147304,0.519106,-0.620677,4.657595,-16.521898,19.540291
-0.148513,0.522517,-0.622315,4.697726,-16.631174,19.592182
-0.148159,0.518007,-0.618889,4.686016,-16.481121,19.477653
-0.148198,0.516450,-0.617023,4.687461,-16.427595,19.414046
-0.148170,0.519093,-0.619494,4.686657,-16.515702,19.496202
-0.148140,0.517297,-0.618141,4.686737,-16.458909,19.451823
-0.148274,0.517584,-0.618116,4.689382,-16.466143,19.451643
-0.147549,0.514835,-0.617196,4.665354,-16.373713,19.421103
-0.148173,0.514200,-0.615704,4.686634,-16.353044,19.370829
-0.148084,0.517091,-0.617839,4.683731,-16.452038,19.442785
-0.147991,0.517940,-0.618721,4.680475,-16.477140,19.470237
-0.147590,0.516956,-0.618465,4.666790,-16.447856,19.465163
-0.149075,0.517910,-0.618065,4.717258,-16.475991,19.447960
-0.148813,0.510649,-0.612208,4.708771,-16.231803,19.251990
-0.148661,0.515482,-0.616366,4.703349,-16.396164,19.392926
-0.147791,0.516941,-0.618869,4.673663,-16.447107,19.478993
-0.147789,0.519671,-0.620758,4.673509,-16.535332,19.539389
-0.147730,0.521107,-0.620039,4.671359,-16.592793,19.521578
-0.148529,0.517288,-0.617848,4.698149,-16.456018,19.442734
-0.147736,0.517577,-0.619642,4.671239,-16.465177,19.503094
-0.148850,0.514513,-0.614463,4.709380,-16.363895,19.329290
-0.147699,0.517218,-0.618600,4.670649,-16.453944,19.467410
-0.148695,0.515370,-0.616418,4.703718,-16.389574,19.392817
-0.148856,0.510727,-0.611803,4.710428,-16.235474,19.237444
-0.149077,0.518332,-0.618324,4.717146,-16.492101,19.458863
-0.148450,0.519503,-0.618950,4.696261,-16.534625,19.481494
-0.147893,0.517136,-0.618206,4.677246,-16.454757,19.456636
-0.147339,0.515670,-0.617243,4.658301,-16.401303,19.421351
-0.147726,0.520371,-0.620813,4.671789,-16.564307,19.544997
-0.147890,0.515648,-0.615958,4.677073,-16.403066,19.379798
-0.148490,0.516303,-0.616918,4.697401,-16.423628,19.410900
-0.148528,0.515611,-0.616297,4.699150,-16.399581,19.389058
-0.147637,0.515556,-0.617423,4.668536,-16.401093,19.430357
-0.148397,0.518733,-0.619777,4.693725,-16.501754,19.505626
-0.147933,0.518883,-0.621017,4.678430,-16.505102,19.545179
-0.148014,0.515650,-0.616794,4.681122,-16.399233,19.405697
-0.148931,0.518420,-0.618145,4.712517,-16.491734,19.449685
-0.148064,0.516661,-0.617770,4.683464,-16.435940,19.439433
-0.147882,0.518804,-0.620202,4.676705,-16.507692,19.521846
-0.147060,0.518293,-0.620908,4.648815,-16.489653,19.545499
-0.148211,0.512680,-0.614008,4.688152,-16.302954,19.313972
-0.147612,0.518853,-0.619532,4.667735,-16.512699,19.501199
-0.148061,0.518584,-0.618815,4.683079,-16.498717,19.472951
-0.148277,0.515961,-0.616561,4.690152,-16.417129,19.402932
-0.148874,0.518497,-0.619163,4.710482,-16.496141,19.485266
-0.148540,0.511490,-0.612741,4.699604,-16.260171,19.269405
-0.149071,0.515985,-0.617087,4.716797,-16.412070,19.417198
-0.147790,0.517111,-0.618583,4.673876,-16.453306,19.469561
-0.147030,0.520853,-0.622182,4.647855,-16.577313,19.588900
-0.148563,0.517785,-0.617688,4.699987,-16.475398,19.438265
-0.148559,0.516782,-0.617463,4.699465,-16.439533,19.429618
-0.148258,0.514484,-0.616590,4.689420,-16.357387,19.396706
-0.149022,0.514746,-0.614667,4.715070,-16.370534,19.335218
-0.147037,0.519451,-0.621247,4.648268,-16.528971,19.556399
-0.148816,0.515937,-0.616800,4.707864,-16.408768,19.405618
-0.148659,0.511880,-0.612909,4.703483,-16.273329,19.274610
-0.148834,0.515618,-0.616062,4.709179,-16.399685,19.381784
-0.148205,0.520029,-0.620282,4.688049,-16.552212,19.526418
-0.147941,0.518912,-0.620282,4.678921,-16.512284,19.524797
-0.147383,0.517094,-0.618483,4.659616,-16.450976,19.464789
-0.148105,0.517942,-0.618988,4.684521,-16.478946,19.480830
-0.148104,0.513332,-0.614209,4.684492,-16.325377,19.321445
-0.149032,0.514809,-0.614209,4.716244,-16.375445,19.320120
-0.148296,0.514969,-0.615649,4.691113,-16.379616,19.368988
-0.147514,0.515373,-0.617438,4.664065,-16.395208,19.431535
-0.148308,0.517248,-0.618161,4.691048,-16.455529,19.453347
-0.147860,0.517443,-0.619893,4.675812,-16.458997,19.509227
-0.148021,0.515437,-0.616682,4.681395,-16.392644,19.402331
-0.147937,0.517493,-0.618156,4.678718,-16.463417,19.452575
-0.148703,0.514920,-0.615715,4.705316,-16.378031,19.370518
-0.147875,0.519339,-0.620843,4.676539,-16.526107,19.543662
-0.146920,0.518389,-0.621092,4.644219,-16.493583,19.552073
-0.148262,0.511090,-0.612476,4.689616,-16.250317,19.263686
-0.147794,0.518614,-0.619503,4.673752,-16.504359,19.500429
-0.148169,0.518579,-0.618288,4.686812,-16.498609,19.454949
-0.148288,0.518591,-0.617744,4.690570,-16.509527,19.444920
-0.148660,0.517795,-0.618150,4.703182,-16.471988,19.450787
-0.148840,0.513921,-0.614092,4.709720,-16.341953,19.314360
-0.148303,0.518105,-0.619577,4.691021,-16.482288,19.499614
-0.147877,0.515141,-0.617022,4.676715,-16.386108,19.416817
-0.147471,0.518750,-0.620782,4.662858,-16.506426,19.542005
-0.148315,0.518029,-0.618688,4.691222,-16.485106,19.473701
-0.148796,0.515642,-0.616718,4.707315,-16.398484,19.402975
-0.147924,0.512879,-0.615137,4.677953,-16.306129,19.350089
-0.148730,0.514566,-0.614664,4.705467,-16.366698,19.336395
-0.147386,0.519302,-0.620287,4.660187,-16.523486,19.523265
-0.148351,0.516992,-0.617545,4.692480,-16.444521,19.430148
-0.147853,0.515204,-0.616602,4.676238,-16.387354,19.400477
-0.147869,0.515279,-0.616861,4.676736,-16.386929,19.407824
-0.148237,0.517545,-0.618565,4.688692,-16.465267,19.466669
-0.148268,0.517584,-0.619317,4.689902,-16.464081,19.489326
-0.146849,0.517260,-0.619398,4.641266,-16.460281,19.499043
-0.148412,0.518582,-0.618983,4.695131,-16.497480,19.477470
-0.148272,0.516092,-0.616530,4.690351,-16.422026,19.402032
-0.148514,0.515470,-0.615675,4.698371,-16.397734,19.370314
-0.148135,0.515890,-0.615893,4.685707,-16.412770,19.378389
-0.147466,0.513357,-0.615916,4.662346,-16.324766,19.378680
-0.148378,0.520966,-0.622264,4.693008,-16.576470,19.589211
-0.147874,0.517962,-0.619683,4.676408,-16.478398,19.503425
-0.146446,0.517776,-0.621158,4.627457,-16.472264,19.554981
-0.148697,0.517223,-0.617380,4.704476,-16.453156,19.424996
-0.148931,0.516540,-0.616546,4.712536,-16.431890,19.398105
-0.147944,0.518828,-0.620319,4.678762,-16.510044,19.527269
-0.147393,0.517205,-0.619226,4.660385,-16.452991,19.488408
-0.148040,0.512917,-0.615049,4.682135,-16.311048,19.349573
-0.148436,0.517994,-0.617889,4.695977,-16.482398,19.444536
-0.147963,0.517138,-0.617653,4.679631,-16.450351,19.434422
-0.148461,0.519566,-0.618380,4.696522,-16.542059,19.466002
-0.149088,0.518302,-0.617643,4.717605,-16.490677,19.434409
-0.148489,0.514101,-0.614552,4.697811,-16.347670,19.329627
-0.148786,0.518351,-0.619373,4.707427,-16.488434,19.490784
-0.148447,0.515557,-0.616767,4.695766,-16.399457,19.407664
-0.147697,0.518540,-0.620515,4.670545,-16.499558,19.533104
-0.148463,0.518195,-0.618513,4.696296,-16.491006,19.467872
-0.147739,0.517430,-0.619051,4.671918,-16.461523,19.483306
-0.148174,0.511466,-0.613775,4.686526,-16.259419,19.304698
-0.148470,0.514109,-0.614498,4.696707,-16.351942,19.331527
-0.147494,0.519984,-0.621164,4.663682,-16.546050,19.552882
-0.148189,0.516844,-0.617385,4.687133,-16.440046,19.425081
-0.147694,0.515610,-0.616935,4.670823,-16.400007,19.411179
-0.147295,0.514273,-0.617007,4.656668,-16.352724,19.413473
-0.148165,0.514131,-0.615503,4.686178,-16.349015,19.363016
-0.148185,0.517723,-0.619434,4.687079,-16.469644,19.494216
-0.147433,0.512118,-0.614376,4.660948,-16.283920,19.327441
-0.148466,0.518877,-0.619168,4.696963,-16.507271,19.483545
-0.148667,0.517695,-0.617472,4.703888,-16.474517,19.432036
-0.148943,0.516340,-0.615761,4.712962,-16.427938,19.373407
-0.147857,0.515766,-0.616122,4.676390,-16.409550,19.386993
-0.147160,0.515599,-0.617925,4.651915,-16.402350,19.448105
-0.148144,0.518324,-0.619913,4.685220,-16.489531,19.511376
-0.147998,0.519141,-0.620703,4.680815,-16.518488,19.537549
-0.147871,0.519643,-0.620510,4.676542,-16.537262,19.532911
-0.148734,0.518279,-0.618407,4.705527,-16.488194,19.459416
-0.149215,0.518535,-0.618018,4.722393,-16.498838,19.447012
-0.148054,0.519938,-0.620854,4.682427,-16.549379,19.547082
-0.146976,0.514052,-0.617411,4.646173,-16.345201,19.426474
-0.147782,0.513711,-0.615743,4.673464,-16.337405,19.372460
-0.148569,0.518049,-0.617895,4.700631,-16.483445,19.443919
-0.147980,0.520317,-0.620559,4.680154,-16.558719,19.533408
-0.148173,0.517693,-0.617314,4.686612,-16.477337,19.429215
-0.148772,0.517120,-0.617188,4.706836,-16.450307,19.419099
-0.147859,0.511727,-0.612647,4.676277,-16.270508,19.267592
-0.148584,0.518241,-0.618727,4.701032,-16.486289,19.469486
-0.149182,0.518404,-0.619095,4.720316,-16.492371,19.483746
-0.148001,0.515951,-0.617434,4.680730,-16.413414,19.430210
-0.148548,0.513680,-0.615145,4.699109,-16.336020,19.352427
-0.147409,0.513193,-0.616273,4.660280,-16.317005,19.389378
-0.148276,0.513700,-0.615217,4.690497,-16.334771,19.352577
-0.149005,0.516814,-0.616373,4.715147,-16.444737,19.395606
-0.147526,0.519703,-0.620840,4.664806,-16.536891,19.542174
-0.148031,0.519076,-0.620057,4.681567,-16.513597,19.514187
-0.148264,0.517245,-0.617694,4.689880,-16.454238,19.435910
-0.147693,0.514034,-0.616028,4.670115,-16.347116,19.381823
-0.147564,0.513281,-0.615979,4.665732,-16.318610,19.378148
-0.148266,0.516439,-0.617837,4.689864,-16.426749,19.440730
-0.148119,0.514712,-0.616243,4.684493,-16.369724,19.388704
-0.147863,0.517392,-0.618417,4.676691,-16.458596,19.459684
-0.148663,0.515789,-0.616209,4.703405,-16.408970,19.388785
-0.148665,0.513662,-0.614465,4.703377,-16.333621,19.327339
-0.147955,0.515071,-0.615812,4.679451,-16.385114,19.376049
-0.147538,0.516115,-0.617901,4.664779,-16.418682,19.446128
-0.148272,0.518181,-0.619350,4.689744,-16.485310,19.492411
-0.148136,0.517428,-0.618535,4.685261,-16.461780,19.465885
-0.148438,0.519204,-0.618877,4.695912,-16.523540,19.477783
-0.148116,0.516295,-0.617391,4.684465,-16.422298,19.426604
-0.148697,0.516046,-0.616119,4.704780,-16.415258,19.383605
-0.147645,0.518038,-0.619332,4.668734,-16.484075,19.494282
-0.147352,0.516390,-0.618626,4.659007,-16.425643,19.468377
-0.147931,0.514759,-0.616302,4.678718,-16.372290,19.390509
-0.148809,0.516833,-0.616602,4.708978,-16.443069,19.400625
-0.147952,0.518523,-0.618539,4.679889,-16.500765,19.466520
-0.148222,0.516775,-0.617238,4.688465,-16.441478,19.422979
-0.148984,0.519015,-0.619304,4.713512,-16.513444,19.490713
-0.147571,0.514187,-0.615846,4.666163,-16.351499,19.374721
-0.148596,0.517597,-0.617750,4.701556,-16.465891,19.437261
-0.149361,0.519740,-0.619948,4.726637,-16.536195,19.511190
-0.148148,0.517181,-0.618984,4.685443,-16.453940,19.482238
-0.148725,0.516708,-0.617023,4.705412,-16.437677,19.414546
-0.147301,0.516087,-0.618899,4.656360,-16.411030,19.475278
-0.147889,0.512751,-0.614980,4.677173,-16.303249,19.345323
-0.148888,0.517934,-0.617613,4.711256,-16.479128,19.434315
-0.147646,0.521210,-0.621803,4.668872,-16.587821,19.574551
-0.148057,0.519152,-0.620219,4.682350,-16.515299,19.519038
-0.148560,0.510405,-0.611424,4.699766,-16.224970,19.225998
-0.147310,0.516668,-0.619078,4.657438,-16.431745,19.481345
-0.147451,0.511982,-0.614970,4.661853,-16.275397,19.344588
-0.148336,0.517203,-0.618625,4.692255,-16.452091,19.466998
-0.148804,0.513258,-0.614282,4.707722,-16.320180,19.321959
-0.147902,0.518990,-0.619951,4.677609,-16.511306,19.510787
-0.148428,0.514768,-0.615848,4.694896,-16.373771,19.376580
-0.148940,0.516706,-0.617018,4.712855,-16.436012,19.412995
-0.147584,0.514807,-0.616902,4.666583,-16.373256,19.411462
-0.147265,0.515920,-0.618072,4.655462,-16.412166,19.452262
-0.148001,0.518984,-0.620466,4.680822,-16.512197,19.529926
-0.147783,0.517398,-0.619242,4.672961,-16.460963,19.490306
-0.147495,0.514756,-0.616017,4.664063,-16.375854,19.383754
-0.148341,0.519695,-0.619734,4.692012,-16.535645,19.504439
-0.148951,0.515117,-0.614310,4.713552,-16.385458,19.323391
-0.147410,0.517064,-0.618503,4.660738,-16.451743,19.466741
-0.146831,0.516045,-0.619397,4.640999,-16.415724,19.496077
-0.147613,0.514547,-0.616856,4.667694,-16.365643,19.409926
-0.148434,0.516335,-0.616837,4.696098,-16.425569,19.408332
-0.147629,0.519332,-0.619874,4.668675,-16.528145,19.512202
-0.147470,0.517253,-0.617167,4.663063,-16.463716,19.425193
-0.148291,0.516633,-0.617717,4.690094,-16.438286,19.441161
-0.147874,0.512366,-0.614017,4.676239,-16.288915,19.312196
-0.148260,0.516742,-0.617489,4.690183,-16.437241,19.428698
-0.148795,0.517843,-0.618860,4.707292,-16.473963,19.476143
-0.149190,0.514357,-0.614899,4.721073,-16.356463,19.342310
-0.148611,0.516724,-0.616423,4.702060,-16.439501,19.394352
-0.148588,0.515220,-0.616197,4.700136,-16.385611,19.386835
-0.147222,0.516771,-0.618683,4.654624,-16.438204,19.469290
-0.148961,0.515964,-0.616422,4.713756,-16.414306,19.395461
-0.147173,0.520245,-0.621516,4.652933,-16.558772,19.568033
-0.148312,0.515301,-0.616091,4.691195,-16.386490,19.380352
-0.148784,0.510384,-0.611153,4.707227,-16.223375,19.216204
-0.148183,0.514934,-0.616730,4.687016,-16.374657,19.403180
-0.147022,0.512582,-0.615885,4.647218,-16.297086,19.376768
-0.148192,0.517958,-0.619579,4.687506,-16.477348,19.498712
-0.148456,0.513925,-0.615056,4.696430,-16.342384,19.347345
-0.148043,0.518516,-0.619526,4.682415,-16.495895,19.496862
-0.148413,0.515838,-0.616654,4.694520,-16.409173,19.403255
-0.148931,0.517001,-0.617254,4.712498,-16.444621,19.419950
-0.148403,0.514463,-0.616117,4.694391,-16.358759,19.382466
-0.148040,0.516694,-0.618569,4.681806,-16.435915,19.467054
-0.147572,0.519850,-0.621114,4.666058,-16.544126,19.554084
-0.148381,0.517667,-0.618518,4.693508,-16.470667,19.465681
-0.147687,0.513377,-0.613945,4.671013,-16.331257,19.314559
-0.148250,0.519484,-0.619630,4.688903,-16.530981,19.503185
-0.147936,0.512456,-0.613674,4.679411,-16.296293,19.302897
-0.146732,0.520699,-0.622543,4.636993,-16.572920,19.602829
-0.147099,0.515353,-0.617874,4.650135,-16.393182,19.444974
-0.147609,0.513852,-0.616036,4.667468,-16.341361,19.381792
-0.147891,0.518283,-0.618192,4.677892,-16.494291,19.456210
-0.147632,0.518772,-0.619517,4.668499,-16.509743,19.501026
-0.147327,0.518580,-0.619123,4.657859,-16.506233,19.490184
-0.148428,0.514955,-0.615887,4.695130,-16.380371,19.378207
-0.147983,0.512804,-0.614182,4.680038,-16.304346,19.318047
-0.149159,0.514244,-0.613679,4.720449,-16.355247,19.302072
-0.148420,0.517737,-0.618695,4.694870,-16.471987,19.471387
-0.148477,0.513505,-0.614766,4.696993,-16.329411,19.338854
-0.148513,0.515142,-0.615228,4.698522,-16.385639,19.354130
-0.148237,0.515482,-0.616753,4.688112,-16.396039,19.406775
-0.147458,0.517254,-0.617843,4.662510,-16.458539,19.443548
-0.148479,0.513451,-0.614422,4.697380,-16.329413,19.327912
-0.147755,0.520045,-0.620874,4.672667,-16.549673,19.544034
-0.147952,0.518857,-0.619979,4.678898,-16.505668,19.511254
-0.148586,0.510626,-0.611492,4.700667,-16.233891,19.229470
-0.147740,0.514238,-0.617483,4.671849,-16.348777,19.427227
-0.147002,0.512764,-0.616255,4.646563,-16.304727,19.390523
-0.148368,0.518363,-0.618819,4.693157,-16.491785,19.474083
-0.147835,0.516071,-0.618408,4.675401,-16.414280,19.460450
-0.148001,0.515370,-0.617409,4.681492,-16.389960,19.425666
-0.148763,0.516727,-0.616935,4.706266,-16.439105,19.412575
-0.149130,0.517960,-0.617840,4.718957,-16.478230,19.440930
-0.148565,0.513946,-0.615237,4.700161,-16.341150,19.352061
-0.147394,0.516489,-0.619377,4.659917,-16.427301,19.493430
-0.147677,0.519340,-0.620912,4.669462,-16.527598,19.548300
-0.148048,0.518477,-0.619525,4.682009,-16.498213,19.500180
-0.147553,0.514330,-0.615033,4.666439,-16.362679,19.350852
-0.148580,0.518732,-0.618753,4.700301,-16.506301,19.473783
-0.148361,0.515469,-0.616449,4.693240,-16.395049,19.394860
-0.146865,0.520580,-0.622456,4.641637,-16.569627,19.600703
-0.147394,0.516345,-0.618389,4.659997,-16.427109,19.462720
-0.148042,0.513135,-0.614388,4.682657,-16.318087,19.326108
-0.147944,0.517253,-0.617283,4.679625,-16.459463,19.425513
-0.147416,0.518758,-0.619950,4.661301,-16.508519,19.515211
-0.147798,0.518886,-0.619663,4.673948,-16.511015,19.503824
-0.148620,0.517372,-0.617446,4.701736,-16.460187,19.428537
-0.147774,0.512429,-0.613819,4.672779,-16.292450,19.306714
-0.148590,0.516009,-0.615810,4.701226,-16.415260,19.374482
-0.149064,0.518673,-0.619492,4.716592,-16.500675,19.496338
-0.148412,0.514737,-0.615008,4.695471,-16.374905,19.348871
-0.148116,0.515474,-0.615930,4.684815,-16.398559,19.379729
-0.148155,0.514264,-0.615474,4.685760,-16.355726,19.363443
-0.148048,0.513606,-0.614467,4.682479,-16.334695,19.329594
-0.148476,0.516257,-0.617271,4.697587,-16.423042,19.422497
-0.147994,0.517999,-0.619224,4.680468,-16.481335,19.489149
-0.147557,0.519824,-0.621439,4.665659,-16.538753,19.560785
-0.148723,0.509462,-0.610676,4.705253,-16.193946,19.201761
-0.147624,0.517391,-0.619346,4.668031,-16.459437,19.492714
-0.147183,0.514501,-0.617801,4.652601,-16.360868,19.440861
-0.148271,0.519091,-0.619524,4.690151,-16.514944,19.496272
-0.147767,0.518018,-0.620007,4.673130,-16.478386,19.513003
-0.148221,0.516421,-0.617737,4.688858,-16.427121,19.437906
-0.148762,0.519141,-0.619056,4.706333,-16.518700,19.482453
-0.149176,0.518198,-0.617978,4.720509,-16.486307,19.445601
-0.148628,0.513127,-0.614607,4.701637,-16.312964,19.331042
-0.148156,0.517126,-0.618146,4.686132,-16.451148,19.452617
-0.148036,0.515655,-0.616906,4.681955,-16.402844,19.411812
-0.148160,0.516088,-0.617480,4.686464,-16.418311,19.431270
-0.146766,0.518146,-0.619720,4.639275,-16.492272,19.510682
-0.148178,0.515356,-0.617171,4.686766,-16.392610,19.421539
-0.148811,0.513861,-0.615045,4.709236,-16.338546,19.344899
-0.147308,0.518397,-0.619833,4.656941,-16.496077,19.511636
-0.147377,0.514396,-0.616482,4.659846,-16.360351,19.397563
-0.147659,0.515747,-0.617614,4.669500,-16.404701,19.434180
-0.148215,0.520502,-0.620387,4.688802,-16.567350,19.528773
-0.147389,0.520478,-0.620730,4.660790,-16.566937,19.540812
-0.148192,0.517402,-0.617773,4.687501,-16.460466,19.439407
-0.148620,0.517941,-0.617909,4.701769,-16.479248,19.443836
-0.147801,0.513073,-0.614139,4.673946,-16.314239,19.317211
-0.148603,0.517027,-0.617058,4.701388,-16.447511,19.415158
-0.148419,0.513710,-0.615043,4.695064,-16.338471,19.350213
-0.148634,0.516789,-0.616823,4.702738,-16.442402,19.408945
-0.149071,0.514805,-0.614229,4.717518,-16.376721,19.322291
-0.148169,0.512733,-0.614291,4.686391,-16.303917,19.323547
-0.148076,0.514803,-0.615212,4.683712,-16.375743,19.355048
-0.148401,0.516490,-0.617686,4.694940,-16.427970,19.434447
-0.147865,0.517347,-0.618465,4.676138,-16.460483,19.464639
-0.148203,0.517617,-0.618794,4.687658,-16.461633,19.469875
-0.148619,0.513901,-0.614622,4.701534,-16.343966,19.335261
-0.147582,0.517904,-0.619681,4.666395,-16.477085,19.504547
-0.147960,0.513881,-0.616564,4.679289,-16.338340,19.397145
-0.148727,0.519831,-0.619795,4.705239,-16.540062,19.505751
-0.147990,0.517911,-0.619974,4.680540,-16.470708,19.508972
-0.148079,0.516856,-0.618093,4.683991,-16.442845,19.450786
