# MCMC samples from stellar flare frequency analysis
# Based on Davenport et al. 2019 (ApJ 871, 241) Equation (3)
# Model: log10(rate) = (a1*log_age + a2*mass + a3) * log_energy + (b1*log_age + b2*mass + b3)
# Columns: a1 a2 a3 b1 b2 b3
# Number of samples: 25600
# Parameter roles:
#   a1, a2, a3: Control energy slope (power-law index)
#   b1, b2, b3: Control normalization (intercept)
# 
-0.148682	0.511473	-0.612126	4.704286	-16.263344	19.250974
-0.147361	0.517367	-0.619191	4.658979	-16.457736	19.486516
-0.148778	0.519232	-0.618679	4.707154	-16.524270	19.471398
-0.148897	0.520320	-0.619848	4.711416	-16.556196	19.506864
-0.148304	0.510396	-0.612715	4.690502	-16.220809	19.268036
-0.148401	0.516417	-0.616970	4.694602	-16.426007	19.410958
-0.147363	0.516438	-0.618211	4.658650	-16.429778	19.456880
-0.148382	0.518904	-0.619551	4.693519	-16.510797	19.500058
-0.148647	0.515458	-0.616327	4.702765	-16.393783	19.390173
-0.147937	0.515374	-0.615909	4.679072	-16.395606	19.378649
-0.147818	0.521224	-0.621690	4.674644	-16.589423	19.572028
-0.148565	0.516934	-0.616698	4.700347	-16.447318	19.404634
-0.149343	0.515809	-0.615367	4.726308	-16.405776	19.357585
-0.148634	0.517155	-0.617084	4.702752	-16.451658	19.415217
-0.148634	0.515831	-0.616690	4.702127	-16.406781	19.402930
-0.148359	0.516322	-0.617177	4.693316	-16.421248	19.417381
-0.148462	0.519138	-0.619930	4.696499	-16.516621	19.511001
-0.147694	0.519586	-0.619533	4.670358	-16.537416	19.501948
-0.148726	0.517198	-0.617313	4.705580	-16.452046	19.422343
-0.148245	0.516374	-0.616952	4.688897	-16.422973	19.410247
-0.147417	0.521823	-0.623317	4.660335	-16.611661	19.629216
-0.149177	0.517373	-0.616197	4.721533	-16.463388	19.388290
-0.147347	0.514503	-0.617614	4.658795	-16.359265	19.432344
-0.148038	0.518486	-0.619803	4.682499	-16.495832	19.506969
-0.148066	0.517928	-0.618743	4.683088	-16.477703	19.471528
-0.148050	0.516468	-0.617314	4.683241	-16.428514	19.423464
-0.148183	0.519271	-0.619455	4.686338	-16.525088	19.498175
-0.148654	0.517391	-0.617871	4.702632	-16.461069	19.444466
-0.148962	0.516920	-0.617299	4.713461	-16.441855	19.421754
-0.147768	0.518729	-0.620035	4.673113	-16.505712	19.516556
-0.148199	0.518608	-0.620611	4.687228	-16.497380	19.533572
-0.147444	0.517622	-0.619538	4.662382	-16.465894	19.497441
-0.148618	0.511435	-0.612395	4.702119	-16.261125	19.259372
-0.147624	0.517662	-0.618807	4.667863	-16.469014	19.474487
-0.148992	0.517543	-0.616801	4.715136	-16.466391	19.406240
-0.148968	0.520995	-0.620401	4.713466	-16.576520	19.524019
-0.147966	0.511322	-0.614005	4.679539	-16.252595	19.311247
-0.148781	0.514247	-0.614524	4.707631	-16.353389	19.328741
-0.148017	0.514554	-0.616054	4.680870	-16.364359	19.382467
-0.148726	0.518024	-0.619853	4.705415	-16.477003	19.507393
-0.148496	0.514960	-0.616649	4.697308	-16.374983	19.400050
-0.147895	0.515052	-0.615956	4.677549	-16.382654	19.378968
-0.148115	0.517732	-0.618350	4.684789	-16.472412	19.459762
-0.148355	0.517800	-0.617873	4.693329	-16.475165	19.443188
-0.149188	0.518989	-0.617963	4.720899	-16.513312	19.445304
-0.147812	0.517468	-0.619185	4.673920	-16.459533	19.486420
-0.148930	0.516015	-0.616803	4.711997	-16.413053	19.407204
-0.147773	0.517556	-0.619486	4.673537	-16.460090	19.493151
-0.148081	0.521946	-0.621968	4.683540	-16.613730	19.580775
-0.147323	0.520307	-0.620715	4.657703	-16.561046	19.541381
-0.148116	0.518559	-0.618458	4.685492	-16.498508	19.460590
-0.148202	0.515892	-0.616716	4.687461	-16.406792	19.402371
-0.147837	0.519572	-0.620850	4.674800	-16.535111	19.545276
-0.148768	0.516695	-0.615765	4.707767	-16.439541	19.372774
-0.148153	0.519102	-0.620147	4.686126	-16.515876	19.518496
-0.149007	0.519004	-0.618860	4.714932	-16.514689	19.476381
-0.148020	0.517873	-0.618845	4.681534	-16.475267	19.474666
-0.147893	0.518192	-0.619359	4.677344	-16.485969	19.492731
-0.148448	0.518575	-0.619664	4.695303	-16.498420	19.503148
-0.149289	0.515915	-0.615926	4.724491	-16.411633	19.378475
-0.148706	0.514714	-0.616347	4.704710	-16.366902	19.389488
-0.146818	0.521769	-0.623148	4.640730	-16.607807	19.620799
-0.148157	0.518875	-0.620850	4.685567	-16.506908	19.542199
-0.148153	0.516746	-0.617456	4.686470	-16.438365	19.428373
-0.148703	0.513110	-0.613622	4.705017	-16.317454	19.300507
-0.147760	0.518616	-0.618789	4.672624	-16.503150	19.474554
-0.149028	0.515876	-0.615200	4.716540	-16.410543	19.352291
-0.148447	0.518347	-0.618765	4.695944	-16.491119	19.471869
-0.148953	0.512698	-0.613823	4.712898	-16.300477	19.305933
-0.148877	0.513757	-0.613789	4.710956	-16.337684	19.304381
-0.147477	0.517466	-0.619155	4.662869	-16.462927	19.487032
-0.148141	0.520216	-0.621375	4.685640	-16.553330	19.559783
-0.148131	0.514910	-0.617378	4.684502	-16.373450	19.425605
-0.148075	0.513790	-0.614726	4.683392	-16.340809	19.338741
-0.146596	0.517771	-0.620971	4.633410	-16.472869	19.548104
-0.148608	0.514995	-0.614299	4.702569	-16.383750	19.323843
